,num_beds,num_baths,size_sqft,total_num_units,lat,lng,price,mean_tenure_price,active_years,remaining_lease,planning_area_mean,total_rooms,size_per_room,mean_property_type,distance,num_shopping_malls,tenure_99-Year Leasehold,tenure_Freehold,tenure_Others,property_type_apartment,property_type_bungalow,property_type_cluster house,property_type_condo,property_type_conservation house,property_type_corner terrace,property_type_executive condo,property_type_good class bungalow,property_type_hdb,property_type_hdb executive,property_type_landed,property_type_semi-detached house,property_type_terraced house,property_type_townhouse,property_type_walk-up,furnishing_fully,furnishing_na,furnishing_partial,furnishing_unfurnished,furnishing_unspecified
97,3.0,2.0,1022,-1.0,1.3175466999999998,103.89851880043382,892500.0,1887101.9683996823,11.0,88.0,1439581.1138014528,5.0,204.4,662163.9668049793,0.5793004511883556,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
98,3.0,2.0,1011,-1.0,1.4501476,103.8157699,545000.0,1887101.9683996823,21.0,78.0,1490328.7640449437,5.0,202.2,662163.9668049793,0.4910879548443457,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99,4.0,3.0,1345,69.0,1.3087662,103.8090654,3990000.0,4723458.03669437,-1.0,-1.0,4477531.718061674,7.0,192.14285714285714,2939232.736224597,0.9771979653557551,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,5.0,4.0,1905,-1.0,1.4290407,103.7720746,1155000.0,1887101.9683996823,27.0,72.0,806956.345177665,9.0,211.66666666666666,919453.7704918033,0.4445777407899646,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
101,3.0,2.0,1205,69.0,1.3580925,103.84217392551992,630000.0,1887101.9683996823,30.0,69.0,2787526.83982684,5.0,241.0,662163.9668049793,1.0782158754358935,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,3.0,2.0,1001,1480.0,1.2766663,103.80704638711627,1143300.0,1887101.9683996823,44.0,55.0,2445884.3173431735,5.0,200.2,662163.9668049793,0.6237597998699288,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103,4.0,3.0,1185,525.0,1.4170170999999998,103.84503465472268,1604400.0,1887101.9683996823,5.0,94.0,1148531.2775330397,7.0,169.28571428571428,1466824.67789891,1.3421317139270292,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104,3.0,2.0,1119,-1.0,1.32616425,103.90216178147097,556500.0,1887101.9683996823,36.0,63.0,1439581.1138014528,5.0,223.8,662163.9668049793,0.5330912903212794,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105,4.0,3.0,1825,-1.0,1.4377016,103.77733635,934500.0,1887101.9683996823,27.0,72.0,806956.345177665,7.0,260.7142857142857,662163.9668049793,0.6781487338396955,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106,3.0,2.0,990,-1.0,1.3984628,103.9190743,609000.0,1887101.9683996823,13.0,86.0,996617.6724137932,5.0,198.0,662163.9668049793,2.072965650338057,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107,5.0,4.0,1679,1410.0,1.36679605,103.8865753660334,2536300.0,1887101.9683996823,-1.0,100.0,2128504.452690167,9.0,186.55555555555554,2939232.736224597,0.7507234977709579,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,7.0,9.0,4350,-1.0,1.3444213,103.8376946,11340000.0,4723458.03669437,22.0,-1.0,2787526.83982684,16.0,271.875,7705622.593320236,0.5114733568051708,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
109,3.0,2.0,797,32.0,1.3086965,103.8981317,1827000.0,4723458.03669437,-3.0,-1.0,3897221.5361445784,5.0,159.4,2939232.736224597,1.0092039114545892,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,4.0,4.0,1259,285.0,1.330403,103.7949393,3879300.0,4723458.03669437,1.0,-1.0,5583573.20754717,8.0,157.375,2939232.736224597,0.22466357533704032,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,3.0,2.0,969,-1.0,1.3120277,103.85167627533578,829500.0,1887101.9683996823,18.0,81.0,2202377.590673575,5.0,193.8,662163.9668049793,0.36402091340850296,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112,3.0,2.0,1098,31.0,1.3131859,103.8996932,2278600.0,4723458.03669437,-3.0,-1.0,1439581.1138014528,5.0,219.6,2939232.736224597,0.8287237220493657,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,3.0,2.0,786,660.0,1.4350322,103.84433307382491,1050000.0,1887101.9683996823,3.0,96.0,1148531.2775330397,5.0,157.2,2939232.736224597,1.208110583972454,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,3.0,2.0,1076,127.0,1.3402661,103.69576086640916,575400.0,1887101.9683996823,24.0,75.0,853171.9480519481,5.0,215.2,662163.9668049793,0.3434059868545624,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115,3.0,2.0,990,285.0,1.330403,103.7949393,2845500.0,4723458.03669437,1.0,-1.0,5583573.20754717,5.0,198.0,2939232.736224597,0.22466357533704032,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,4.0,4.0,1302,448.0,1.44002835,103.82774103667388,1953000.0,1887101.9683996823,-4.0,103.0,1490328.7640449437,8.0,162.75,2939232.736224597,0.40157611754775385,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,2.0,2.0,678,694.0,1.3526158,103.85088456895812,1344000.0,1887101.9683996823,6.0,93.0,2787526.83982684,4.0,169.5,2939232.736224597,0.24154986384504742,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,4.0,2.0,1248,-1.0,1.2810166,103.80929125585544,766500.0,1887101.9683996823,16.0,83.0,2445884.3173431735,6.0,208.0,662163.9668049793,1.1412412031204686,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
119,5.0,7.0,7000,-1.0,1.46136225,103.83614823161346,6594000.0,4723458.03669437,15.0,-1.0,1490328.7640449437,12.0,583.3333333333334,7705622.593320236,2.1453949326555453,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120,3.0,2.0,1076,81.0,1.3716072499999998,103.87540214808246,617400.0,1887101.9683996823,25.0,74.0,3794226.376440461,5.0,215.2,662163.9668049793,1.6592765489310168,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
121,3.0,2.0,1216,588.0,1.4241899,103.8449321,724500.0,1887101.9683996823,5.0,94.0,1148531.2775330397,5.0,243.2,662163.9668049793,1.2481379167309066,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122,3.0,2.0,936,638.0,1.445516,103.82705855838422,1344000.0,1887101.9683996823,5.0,94.0,1490328.7640449437,5.0,187.2,1466824.67789891,0.3991644733567766,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
123,3.0,2.0,1184,171.0,1.3877522,103.7694179,617400.0,1887101.9683996823,20.0,79.0,1717656.4459930314,5.0,236.8,662163.9668049793,1.2880177609131742,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
124,2.0,2.0,678,248.0,1.29436855,103.8284376,1669500.0,3685375.426905456,8.0,-1.0,4477531.718061674,4.0,169.5,2939232.736224597,0.9179074455598061,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,3.0,2.0,968,616.0,1.4349279,103.8452818,1197000.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,5.0,193.6,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
126,1.0,1.0,527,1206.0,1.35258045,103.83922542690792,1037400.0,1887101.9683996823,-1.0,100.0,2787526.83982684,2.0,263.5,2939232.736224597,0.42884199227577974,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,3.0,2.0,1152,660.0,1.3306509,103.7670572,2368800.0,3685375.426905456,-2.0,-1.0,3322051.011235955,5.0,230.4,2939232.736224597,1.489937999228665,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,2.0,2.0,947,1038.0,1.3128118,103.93903292138398,1154000.0,1887101.9683996823,26.0,73.0,2807377.8616352202,4.0,236.75,2939232.736224597,1.7859416900285905,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,2.0,1.0,635,250.0,1.3443339,103.8786904,1567600.0,4723458.03669437,0.0,-1.0,3794226.376440461,3.0,211.66666666666666,2939232.736224597,0.2616725943696553,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,2.0,2.0,657,71.0,1.3156128,103.8454853,1785000.0,4723458.03669437,0.0,-1.0,3691529.044117647,4.0,164.25,2939232.736224597,0.5649044303961347,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,3.0,2.0,893,122.0,1.28163205,103.84231222587113,1050000.0,1887101.9683996823,41.0,58.0,3247546.3636363638,5.0,178.6,662163.9668049793,0.2948052214764922,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
132,3.0,2.0,1044,131.0,1.31088855,103.7696620501535,588000.0,1887101.9683996823,44.0,55.0,3322051.011235955,5.0,208.8,662163.9668049793,0.6826977623312288,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
133,3.0,2.0,1377,-1.0,1.36781235,103.95821899168908,701400.0,1887101.9683996823,33.0,66.0,2307447.3451327435,5.0,275.4,662163.9668049793,1.1502998078602287,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
134,3.0,3.0,1862,77.0,1.30348325,103.82468956573264,7039200.0,4723458.03669437,5.0,-1.0,8033512.087912088,6.0,310.3333333333333,2939232.736224597,0.14870546302085158,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,3.0,2.0,1399,76.0,1.3872543,103.7597827,848400.0,1887101.9683996823,21.0,78.0,1717656.4459930314,5.0,279.8,662163.9668049793,0.8649366619054341,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
136,3.0,2.0,1184,-1.0,1.3955935,103.8990262464462,630000.0,1887101.9683996823,20.0,79.0,985874.5974955277,5.0,236.8,662163.9668049793,0.5841227029682979,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
137,3.0,2.0,1313,105.0,1.37640055,103.77489833847288,586800.0,1887101.9683996823,34.0,65.0,1717656.4459930314,5.0,262.6,662163.9668049793,1.372963758928905,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
138,3.0,2.0,1076,429.0,1.26522915,103.81751884226044,2815000.0,1887101.9683996823,-3.0,102.0,2445884.3173431735,5.0,215.2,2939232.736224597,0.4467808234585281,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,3.0,3.0,1076,616.0,1.4349279,103.8452818,1398400.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,6.0,179.33333333333334,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1.0,1.0,452,33.0,1.37998675,103.96270907169402,656200.0,3685375.426905456,11.0,-1.0,2307447.3451327435,2.0,226.0,2939232.736224597,1.679720630976199,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,3.0,2.0,1302,-1.0,1.31947695,103.88276969928656,795900.0,1887101.9683996823,43.0,56.0,1439581.1138014528,5.0,260.4,662163.9668049793,0.33696909518931945,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
142,2.0,2.0,721,755.0,1.32829915,103.8613772552474,586800.0,1887101.9683996823,6.0,93.0,3691529.044117647,4.0,180.25,662163.9668049793,0.9274101650823191,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
143,2.0,2.0,710,137.0,1.3159484,103.8575892,1361800.0,4723458.03669437,-4.0,-1.0,2202377.590673575,4.0,177.5,2939232.736224597,0.44263121763298907,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,3.0,2.0,936,660.0,1.3306509,103.7670572,1870000.0,3685375.426905456,-2.0,-1.0,3322051.011235955,5.0,187.2,2939232.736224597,1.489937999228665,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,3.0,2.0,1001,372.0,1.44761315,103.83352025714105,575400.0,1887101.9683996823,6.0,93.0,1490328.7640449437,5.0,200.2,662163.9668049793,0.6573594812238394,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146,3.0,2.0,1012,105.0,1.3765249,103.7573796,1575000.0,1887101.9683996823,-3.0,102.0,1603696.7741935484,5.0,202.4,2939232.736224597,0.540770462871009,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,3.0,2.0,968,122.0,1.3410727,103.69975192335232,491400.0,1887101.9683996823,22.0,77.0,853171.9480519481,5.0,193.6,662163.9668049793,0.4708597966340489,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
148,3.0,3.0,1475,10.0,1.3102151,103.8986321,3150000.0,4723458.03669437,20.0,-1.0,1439581.1138014528,6.0,245.83333333333334,3433777.777777778,1.0523461371317635,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,6.0,6.0,3863,8.0,1.4283557,103.7804964,2940000.0,1887101.9683996823,24.0,75.0,806956.345177665,12.0,321.9166666666667,4869575.784753364,0.8502149711931968,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150,3.0,2.0,1033,-1.0,1.31027885,103.77076171925694,912300.0,1887101.9683996823,9.0,90.0,3322051.011235955,5.0,206.6,662163.9668049793,0.8187860464423217,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
151,1.0,1.0,463,92.0,1.3176791,103.82871568958832,1344000.0,4723458.03669437,7.0,-1.0,4477531.718061674,2.0,231.5,2939232.736224597,0.3991771798180785,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,3.0,2.0,1259,696.0,1.2915415,103.84517442690934,3771600.0,1887101.9683996823,-4.0,103.0,4226292.592592592,5.0,251.8,2939232.736224597,0.14006135628986122,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,3.0,2.0,1033,-1.0,1.39233145,103.87696169399544,630000.0,1887101.9683996823,12.0,87.0,985874.5974955277,5.0,206.6,662163.9668049793,2.0625688906988477,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
154,3.0,2.0,1119,91.0,1.3850886,103.74092066788272,514500.0,1887101.9683996823,29.0,70.0,782881.2307692308,5.0,223.8,662163.9668049793,0.3851516560560121,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155,2.0,1.0,560,139.0,1.3442122,103.87315338580112,1029000.0,4723458.03669437,6.0,-1.0,3794226.376440461,3.0,186.66666666666666,2939232.736224597,0.6131204798973429,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,3.0,2.0,1205,470.0,1.4023268,103.89577065,648900.0,1887101.9683996823,5.0,94.0,996617.6724137932,5.0,241.0,662163.9668049793,1.1760825767673198,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
157,3.0,2.0,1399,462.0,1.29932595,103.83319668704708,4357500.0,1887101.9683996823,8.0,91.0,5551850.903614458,5.0,279.8,2939232.736224597,0.6635602386028426,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,5.0,4.0,3090,163.0,1.3287735,103.80561531355102,4179000.0,1887101.9683996823,13.0,86.0,5583573.20754717,9.0,343.3333333333333,9595331.818181818,0.28303631003551927,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
159,2.0,2.0,872,660.0,1.3306509,103.7670572,1648500.0,3685375.426905456,-2.0,-1.0,3322051.011235955,4.0,218.0,2939232.736224597,1.489937999228665,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,3.0,3.0,1119,476.0,1.3271094,103.7964042,2940300.0,1887101.9683996823,0.0,99.0,5583573.20754717,6.0,186.5,2939232.736224597,0.4182196324806153,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,1.0,1.0,517,613.0,1.3659704499999998,103.87028671064984,965000.0,1887101.9683996823,1.0,98.0,3794226.376440461,2.0,258.5,2939232.736224597,1.7089030743888016,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,3.0,3.0,1313,794.0,1.35112195,103.69668831773896,1260000.0,1887101.9683996823,22.0,77.0,853171.9480519481,6.0,218.83333333333334,1466824.67789891,1.4982828900473273,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,4.0,2.0,1356,-1.0,1.395536,103.8876106,813800.0,1887101.9683996823,19.0,80.0,985874.5974955277,6.0,226.0,662163.9668049793,0.9738028629704557,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
164,4.0,2.0,1399,104.0,1.3870021,103.76340787293424,787500.0,1887101.9683996823,21.0,78.0,1717656.4459930314,6.0,233.16666666666666,662163.9668049793,0.859035833291297,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
165,3.0,2.0,1001,1179.0,1.30889935,103.7836396897501,932400.0,1887101.9683996823,5.0,94.0,1940514.7798742137,5.0,200.2,662163.9668049793,0.6218118811633162,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
166,3.0,2.0,1290,-1.0,1.30481515,103.91860152876517,819000.0,1887101.9683996823,47.0,52.0,3897221.5361445784,5.0,258.0,662163.9668049793,1.9009983079843926,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
167,5.0,5.0,6000,-1.0,1.2481118,103.8406065,22890000.0,3685375.426905456,12.0,-1.0,14445420.0,10.0,600.0,17301457.16198126,2.856093159102872,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,3.0,2.0,1109,-1.0,1.33169695,103.85783953777464,651000.0,1887101.9683996823,34.0,65.0,1519901.3333333333,5.0,221.8,662163.9668049793,1.1550483368508162,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
169,3.0,3.0,1249,52.0,1.3157947,103.8320962933791,3779000.0,4723458.03669437,0.0,-1.0,4477531.718061674,6.0,208.16666666666666,2939232.736224597,0.7597008366027064,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,3.0,2.0,1011,727.0,1.39160995,103.88052844816504,672000.0,1887101.9683996823,4.0,95.0,985874.5974955277,5.0,202.2,662163.9668049793,1.6644602354436329,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,3.0,3.0,915,597.0,1.3521534,103.92794202848162,1260000.0,1887101.9683996823,4.0,95.0,1223997.7064220184,6.0,152.5,2939232.736224597,1.3794636093493138,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,3.0,2.0,1324,546.0,1.3321733999999998,103.72419457835264,1428000.0,1887101.9683996823,6.0,93.0,853171.9480519481,5.0,264.8,1466824.67789891,1.38432629172597,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
173,2.0,1.0,797,1024.0,1.319516,103.88097373944026,1281000.0,1887101.9683996823,5.0,94.0,1439581.1138014528,3.0,265.6666666666667,2939232.736224597,0.4030988968297876,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,2.0,2.0,786,132.0,1.3760309,103.7710916,399000.0,1887101.9683996823,34.0,65.0,1717656.4459930314,4.0,196.5,662163.9668049793,1.0101639272011493,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
175,2.0,2.0,829,504.0,1.39763685,103.9176573728072,1047900.0,1887101.9683996823,8.0,91.0,996617.6724137932,4.0,207.25,1466824.67789891,2.0857374322793425,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
176,4.0,7.0,5990,-1.0,1.3804543,103.9458545,6384000.0,3685375.426905456,26.0,-1.0,2307447.3451327435,11.0,544.5454545454545,7705622.593320236,0.904012732372709,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
177,3.0,2.0,958,667.0,1.33869315,103.87174954613296,1998200.0,1887101.9683996823,-2.0,101.0,1519901.3333333333,5.0,191.6,2939232.736224597,0.11730057582915254,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,4.0,5.0,2368,138.0,1.3101838,103.8359137,6195000.0,4723458.03669437,-3.0,-1.0,7257379.268292683,9.0,263.1111111111111,2939232.736224597,0.3299329169256995,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,2.0,1.0,657,1074.0,1.304855,103.77377633404797,1633800.0,1887101.9683996823,-1.0,100.0,1940514.7798742137,3.0,219.0,2939232.736224597,0.9040641497394813,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,3.0,2.0,1108,28.0,1.4292403,103.849496,491400.0,1887101.9683996823,34.0,65.0,1148531.2775330397,5.0,221.6,662163.9668049793,1.6127827942366486,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
181,5.0,4.0,1690,640.0,1.3080119,103.76731822674004,3059700.0,1887101.9683996823,-3.0,102.0,3322051.011235955,9.0,187.77777777777777,2939232.736224597,0.8204455825039114,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,4.0,2.0,1538,65.0,1.3840211,103.7463549865398,770700.0,1887101.9683996823,29.0,70.0,782881.2307692308,6.0,256.3333333333333,919453.7704918033,0.26604936677944646,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
183,5.0,6.0,5324,6.0,1.3544038,103.8653864,5985000.0,4723458.03669437,19.0,-1.0,3794226.376440461,11.0,484.0,4869575.784753364,0.3239928731926967,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
184,3.0,2.0,1065,-1.0,1.34931315,103.7573411219289,546000.0,1887101.9683996823,37.0,62.0,1603696.7741935484,5.0,213.0,662163.9668049793,0.8657841682029855,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
185,5.0,3.0,3400,-1.0,1.30640765,103.93278955123664,6825000.0,4723458.03669437,52.0,-1.0,2807377.8616352202,8.0,425.0,7705622.593320236,2.737376243019738,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,3.0,2.0,1087,546.0,1.3321733999999998,103.72419457835264,1554000.0,1887101.9683996823,6.0,93.0,853171.9480519481,5.0,217.4,1466824.67789891,1.38432629172597,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
187,3.0,2.0,1001,-1.0,1.30835505,103.7852237239124,924000.0,1887101.9683996823,9.0,90.0,1940514.7798742137,5.0,200.2,662163.9668049793,0.6164733082807533,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
188,3.0,3.0,1302,487.0,1.3707978,103.9469571,2310000.0,1887101.9683996823,-4.0,103.0,2307447.3451327435,6.0,217.0,2939232.736224597,0.3588038362775357,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,3.0,2.0,1001,-1.0,1.3983307,103.8790664,609000.0,1887101.9683996823,6.0,93.0,985874.5974955277,5.0,200.2,662163.9668049793,1.9689773266653188,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
190,3.0,2.0,689,-1.0,1.3510536,103.9338367,409500.0,1887101.9683996823,36.0,63.0,1223997.7064220184,5.0,137.8,662163.9668049793,0.7982050230491233,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
191,5.0,4.0,1690,517.0,1.39704825,103.89393329199906,2612400.0,1887101.9683996823,5.0,94.0,985874.5974955277,9.0,187.77777777777777,1466824.67789891,0.6166396945823139,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
192,3.0,3.0,1658,14.0,1.436395,103.8384005,869400.0,1887101.9683996823,37.0,62.0,1148531.2775330397,6.0,276.3333333333333,662163.9668049793,0.8565581723961228,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
193,2.0,2.0,689,378.0,1.3124025,103.84117158557598,1785000.0,1887101.9683996823,-1.0,100.0,3691529.044117647,4.0,172.25,2939232.736224597,0.3548022182799783,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,2.0,2.0,882,-1.0,1.37127495,103.8591842845461,441000.0,1887101.9683996823,42.0,57.0,2375806.99844479,4.0,220.5,662163.9668049793,1.0815084958167145,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
195,5.0,4.0,5000,-1.0,1.3186848,103.843503,7014000.0,4723458.03669437,-1.0,-1.0,3691529.044117647,9.0,555.5555555555555,4869575.784753364,0.19746017483936115,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
