,coord,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
181,"(1.4292403, 103.849496)",1612.7827942366487,ns13,ns,1476.9570764460377,99,2917.653080436443,2,190.90446035863118,104,1026.0860067513415,85
182,"(1.3080119, 103.76731822674004)",820.4455825039114,ew23,ew,504.5482370635506,163,1637.5763291676487,35,890.2180854415493,35,198.71784246115348,78
183,"(1.3840211, 103.7463549865398)",266.04936677940236,ns4,ns,186.90536128346938,135,3584.7653708244175,22,811.3933229936513,150,580.7168598667068,30
184,"(1.3544038, 103.8653864)",323.9928731926967,cc14,cc,879.5988478464171,110,844.1991534341893,31,406.8349483270911,27,763.8607171923221,94
185,"(1.34931315, 103.7573411219289)",865.7841682029855,ns2,ns,903.6644884798212,139,2612.1736681939183,9,451.431204072318,78,659.8499248532845,56
186,"(1.30640765, 103.93278955123664)",2737.376243019693,ew6,ew,2072.6475636617456,63,4561.662041419583,30,1653.9762939561795,98,718.3374676899168,131
187,"(1.3321733999999998, 103.72419457835264)",1384.3262917259478,ew26,ew,538.7612787907464,162,1167.6182780314155,1,971.1399422279992,83,207.5048502423729,62
188,"(1.30835505, 103.7852237239124)",616.4733082806208,cc22,cc,394.28680350980244,153,578.7642482758499,28,834.5354930609408,49,739.5561858121926,46
189,"(1.3707978, 103.9469571)",358.8038362775357,ew1,ew,354.0612711470461,84,1958.0009934240938,3,521.8562898507055,38,419.28560546541587,74
190,"(1.3983307, 103.8790664)",1968.9773266653187,ne16,ne,804.2484036707853,122,1834.4168001972907,2,766.7993392880638,132,829.9728885245589,93
191,"(1.3510536, 103.9338367)",798.2050230491234,dt31,dt,771.6072551861714,65,1284.949475683822,3,282.86175507590065,142,236.8407499785107,61
192,"(1.39704825, 103.89393329199906)",616.639694582314,ne16,ne,565.9692224347313,107,2527.324854325714,16,516.1899549555849,138,691.220912973074,36
193,"(1.436395, 103.8384005)",856.5581723961006,ns13,ns,936.1714875888783,99,4346.182786008555,2,276.27504154405887,32,268.93840477606017,86
194,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
195,"(1.37127495, 103.8591842845461)",1081.5084958167145,ns16,ns,945.7907315367983,116,2478.940312937509,18,458.1840240708182,2,933.0846160298362,39
196,"(1.3186848, 103.843503)",197.46017483936114,ns20,ns,137.00837428340947,59,147.7104492633101,29,254.8630642058925,143,837.4744171302801,4
197,"(1.32321315, 103.77108632181287)",1109.9440466842093,ew23,ew,1172.6611867363426,146,2623.2760627182784,35,848.8189177472567,113,1133.5609960284578,108
198,"(1.3964192, 103.7511057)",429.90871833012017,ns5,ns,500.5333192111394,141,2157.2529668672173,22,60.02015459531209,171,321.43878404299846,103
199,"(1.31208845, 103.89717015311447)",789.892755035463,cc9,cc,403.3160910930906,71,786.226049196883,30,611.3988295674025,64,415.65820053825837,125
200,"(1.3614485, 103.8562891)",1200.5246018995158,ns16,ns,1083.7398785429941,116,1476.3069426725683,26,274.49861895339086,153,747.5187085248531,39
201,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
202,"(1.3572912, 103.7615246)",861.6644463261807,dt3,dt,742.136889076757,136,3608.81497217743,9,877.7994516829131,84,1044.149291602155,56
203,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
204,"(1.31370335, 103.89606731775888)",577.0931513297651,cc9,cc,191.49790285640654,71,570.0142861570527,30,752.7737665280824,64,588.3276189707924,125
205,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
206,"(1.31735885, 103.83802909608715)",557.3112967580333,dt11,dt,620.1828699536436,58,665.5589229287771,29,362.8861155004095,6,345.49778490350445,4
207,"(1.4175065, 103.832324539314)",74.19310245831419,ns14,ns,996.9238332226723,103,3941.220701913299,2,220.58313233035116,114,239.61542914677545,81
208,"(1.3404645, 103.88373309629344)",455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
209,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
210,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
211,"(1.3260123, 103.8500626)",785.1994321263621,ns19,ns,416.9870724257146,62,755.5881159072333,32,624.5055681433718,9,1089.5944903959635,26
212,"(1.39187155, 103.88461607816028)",1209.6924644263556,ne16,ne,878.4125657061651,111,2535.341852865474,18,346.4584860531541,4,643.7753206890409,77
213,"(1.37747295, 103.8912765)",631.1532266411256,ne15,ne,423.4675475365798,114,1227.7887444275368,12,416.3503745903638,95,452.11674743114537,76
214,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
215,"(1.40592365, 103.91041867615932)",995.9776868536802,ne17,ne,479.9847459663241,118,610.0626546185787,16,150.15561410717834,106,430.3624536619944,98
216,"(1.3271094, 103.7964042)",418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
217,"(1.35516795, 103.92965066839812)",1447.5292423795513,dt31,dt,1212.833352732242,65,1743.023586210107,3,751.4426246403467,116,486.16420526239557,61
218,"(1.37138015, 103.83259607458244)",442.0963333043461,te6,te,1488.4802154007232,94,2859.458078859425,26,359.2669112493573,31,351.4321133879231,28
219,"(1.3271094, 103.7964042)",418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
220,"(1.44476015, 103.8318793851922)",305.5079028781076,ns12,ns,226.13367471434958,91,3963.3599120475774,19,1060.7008768948929,32,979.4475092977266,1
221,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
222,"(1.3523793, 103.6967058924398)",1637.0903598657387,ew28,ew,365.5940430927475,160,225.35733237948762,11,437.4384220227301,115,582.3450643331065,133
223,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
224,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
225,"(1.35025705, 103.75665734562726)",800.6515365900493,ns2,ns,823.8589104634711,139,2676.9098592320456,9,466.8860031706186,84,533.6825236067658,56
226,"(1.3342095, 103.8065763)",864.3980361418442,dt8,dt,1525.6736391640443,156,3574.01147757905,28,452.49129134170585,126,460.3017475021825,80
227,"(1.34805165, 103.95559016408129)",590.5927637619151,ew3,ew,688.4531703435237,69,1152.6930104421788,36,588.2383007310892,33,701.7106706238299,83
228,"(1.2411094, 103.83616118799549)",3139.9636270410556,cc29,cc,2962.488979971645,142,5446.863541954573,0,3818.3970136739413,26,4225.532958698964,29
229,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
230,"(1.3454601, 103.76950094423792)",858.6207889174881,dt5,dt,839.8506073297167,125,3132.503005743253,9,926.339375851125,16,1926.4732089669033,20
231,"(1.2985638, 103.88440785352569)",870.1061103421467,cc7,cc,963.6740899509267,75,2391.9126608167635,30,1465.9688497212824,80,294.38143561316866,41
232,"(1.3923914, 103.7443826)",660.7825191189406,ns5,ns,129.78333704749556,134,2741.998009505018,22,307.3688183143705,42,418.48759397010247,67
233,"(1.28099045, 103.85274051881804)",171.09967099028373,dt17,dt,139.96852594229884,27,669.171374978812,0,1540.6067389044724,20,1833.351123114421,89
234,"(1.3577742499999998, 103.8707064)",822.3472480166574,cc13,cc,827.7419172037041,110,742.3763766740267,31,261.02768113876164,179,126.88308978747922,94
235,"(1.4209385, 103.8361094498475)",525.1934209200907,ns14,ns,645.3442920435346,103,3646.6611853121644,2,498.8098855751646,101,231.46376470593506,33
236,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
237,"(1.36679605, 103.8865753660334)",750.7234977709577,ne13,ne,821.6937344720851,109,1570.5210712291134,8,634.2540250845591,168,755.4493515545053,138
238,"(1.30406545, 103.84891443109451)",366.2823889424521,dt12,dt,301.7475275256918,52,897.9225193582325,37,824.0295160628939,22,496.07197536581225,109
239,"(1.3275507, 103.92353911934822)",1007.6272782301456,dt29,dt,691.3251512578654,68,3500.4191325176175,30,459.28133184186834,43,333.0218021467976,96
240,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
241,"(1.3399244, 103.74071666615536)",768.8743734968853,ew24,ew,677.3259478905408,150,945.2823062680847,1,329.18074387168406,175,938.3937877848444,17
242,"(1.2985638, 103.88440785352569)",870.1061103421467,cc7,cc,963.6740899509267,75,2391.9126608167635,30,1465.9688497212824,80,294.38143561316866,41
243,"(1.3910774, 103.88088316042156)",1626.391906624692,ne16,ne,532.3905326043132,122,2130.589674273657,18,705.4004055234589,132,304.7112545392818,93
244,"(1.3348851000000002, 103.91173421423876)",364.5727553899583,dt28,dt,2211.6762956310686,68,2745.221994945192,30,445.3286208325912,151,1285.7053821843188,96
245,"(1.28617715, 103.83955002171584)",658.7041588704169,ew16,ew,385.707432744847,38,1622.5506172137211,37,1146.5000444976647,20,269.9180122328662,89
246,"(1.3562233, 103.8322278)",213.28023143652507,te8,te,242.84441567252654,57,1876.3335246773224,26,1630.1630450584364,8,1151.1579745101114,134
247,"(1.4472921, 103.82838332163992)",488.6985144046836,ns12,ns,520.5105229190686,91,3497.7328104084845,19,853.4613528880267,157,1252.0365710094502,1
248,"(1.4446778, 103.8311689)",240.77557601085437,ns12,ns,179.01003050832026,91,3894.2369564992337,19,1117.8927603287489,32,957.1282230215741,1
249,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
250,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
251,"(1.3131859, 103.8996932)",828.7237220493657,ew7,ew,581.7053490448541,71,882.0538100742297,30,348.2434504672819,64,598.5425754949833,126
252,"(1.3004468, 103.8459093811848)",175.02283613044128,cc1,cc,112.02567540294731,39,689.3083068807872,37,750.2533195946581,22,331.01159056652244,109
253,"(1.38122065, 103.8801741)",1452.4960071247563,ne15,ne,408.79961209627317,111,2447.553175553381,18,331.9252092108781,69,459.201730389072,58
254,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
255,"(1.3159611, 103.836848)",422.13069189861073,dt11,dt,765.0858963826265,58,855.5442201161216,29,366.21002212296054,6,430.3932774490953,4
256,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
257,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
258,"(1.3359523, 103.9389362608958)",749.3354306615706,dt30,dt,1509.3989818308708,68,2028.0337844317482,3,321.71161437295467,141,350.4281397390258,117
259,"(1.2980308, 103.76637790361508)",1893.8300970817943,ew23,ew,620.9584322673882,163,1099.1320092389524,34,1916.4402214556796,35,372.036870120913,66
260,"(1.3707978, 103.9469571)",358.8038362775357,ew1,ew,354.0612711470461,84,1958.0009934240938,3,521.8562898507055,38,419.28560546541587,74
261,"(1.3648386499999998, 103.7641701502389)",454.64543432297916,dt3,dt,159.86362687989757,131,4489.3797955506325,9,477.00711456517956,29,576.3037441385226,7
262,"(1.4180438, 103.8405602)",846.7326483214983,ns14,ns,80.16439226298202,103,3073.4524298015313,2,287.34940420509815,99,360.8358775507825,33
263,"(1.3376913, 103.7860849)",374.2326591120298,dt6,dt,823.3192585895639,156,3479.8482821821362,28,1098.9159900778996,112,1967.676583406152,79
264,"(1.44310135, 103.82466174239444)",560.9745633482245,ns12,ns,152.11740329065748,100,3329.4117777109495,19,484.96207878803716,133,933.7990481842393,110
265,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
266,"(1.3501789, 103.9284450931913)",1225.7377391945124,dt31,dt,1374.3908351556156,65,1892.5990851174138,3,851.8646669335862,142,172.6715401746987,116
267,"(1.32956515, 103.86824104469466)",236.20332386870064,ne10,ne,226.9585731511538,56,2252.685654352003,32,375.05464242585305,140,329.9425659828265,106
268,"(1.3721314, 103.8287)",878.6984822949562,te6,te,1920.921861564955,94,3202.5611561687574,26,649.662308191396,31,631.59025138709,95
269,"(1.3087662, 103.8090654)",977.1979653557775,cc20,cc,1550.8214263516422,19,2128.1544366305648,28,1337.4975973707265,97,1079.8525232121997,100
270,"(1.3307095, 103.8683907)",131.10070014761092,ne10,ne,100.00591245595909,56,2253.9817693892683,32,342.4183824534139,140,280.6901475646249,106
271,"(1.33869315, 103.87174954613296)",117.30057582915254,ne11,ne,868.535972344011,56,1390.2427185407653,31,543.1771433302384,23,568.1130988717077,23
272,"(1.29773195, 103.8559134735316)",303.09058529472117,dt14,dt,56.60490161065846,4,649.2329196981467,37,456.9630359395317,22,822.3198570459016,109
273,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
274,"(1.3257831, 103.90975001517054)",633.9911837997141,ew6,ew,1893.9703638788912,81,1995.0182085630465,30,589.8869533461336,151,915.6963065739844,70
275,"(1.2915204500000002, 103.80511320990595)",351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
276,"(1.34556315, 103.72430663878671)",400.51534981832367,ew26,ew,1279.9720915501698,162,1703.2182936406632,1,348.2700760958856,136,255.57004798848888,143
277,"(1.3171376, 103.75970123067364)",650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
278,"(1.3984349, 103.907281)",1509.5862670275824,ne16,ne,756.8554253570682,120,1503.8728861811949,16,213.57929871609107,45,469.01352173247545,98
279,"(1.44002835, 103.82774103667388)",401.5761175477757,ns12,ns,370.98863307219415,100,3800.174778826499,19,879.0147336127982,1,505.4561219110927,1
280,"(1.3159484, 103.8575892)",442.6312176329891,ne8,ne,532.359496565604,11,1642.4557808940394,29,657.243185657073,67,997.6026048963926,13
281,"(1.2931142000000002, 103.81139312358758)",612.577391493338,ew19,ew,855.7318258567833,155,1001.9265847372075,25,508.8946458821634,124,216.78594374204818,99
282,"(1.4479183, 103.8313757728877)",566.8220103648096,ns12,ns,533.2133728993765,91,3787.9624179164553,19,1101.1107329418771,157,1315.6212425505394,1
283,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
284,"(1.3568431, 103.9304835395196)",1533.7474734687755,dt31,dt,1169.5457789853206,65,1685.7998076981057,3,599.7901536366553,116,529.6682123359835,61
285,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
286,"(1.3249096, 103.85559309602272)",904.8855343486098,ne9,ne,1042.8630733095351,62,1180.629427295322,32,400.21786135389004,67,546.5343825163778,13
287,"(1.4446778, 103.8311689)",240.77557601085437,ns12,ns,179.01003050832026,91,3894.2369564992337,19,1117.8927603287489,32,957.1282230215741,1
288,"(1.3660231, 103.77507192428756)",943.8862023500375,dt3,dt,1058.0392330733944,136,5219.247999266213,9,772.0751204074271,29,1038.0767979552002,7
289,"(1.28715825, 103.79213778715592)",1098.0808540674054,cc24,cc,1269.9397933019845,164,597.6475687474175,20,1647.188107023901,100,1826.3331701580182,46
290,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
291,"(1.3707978, 103.9469571)",358.8038362775357,ew1,ew,354.0612711470461,84,1958.0009934240938,3,521.8562898507055,38,419.28560546541587,74
292,"(1.2908896, 103.83745798944445)",784.9498302397699,dt20,dt,670.959438755771,17,1541.613920265549,37,1463.5458668310673,177,511.4511013172848,89
293,"(1.34352555, 103.69619334465212)",668.5504555326211,ew28,ew,228.97929140007653,152,1089.6739897743773,11,335.7426847989008,158,615.7858837441497,14
294,"(1.3739713999999998, 103.74261706500718)",1274.6732067283885,ns4,ns,422.1087796232755,133,4501.685048457037,1,444.19884945074307,34,954.9733980257047,19
295,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
296,"(1.30646595, 103.84754111158836)",270.08653391145594,dt12,dt,343.40293727446385,52,1190.4860209713438,37,777.8784097051357,50,773.1277565813449,109
297,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
298,"(1.325923, 103.7961083)",552.8374327268958,dt7,dt,1392.712108297439,156,2252.3602614927795,28,1222.0221489405385,126,827.9806429529813,60
299,"(1.3752048499999998, 103.88237156026992)",1194.9419933716138,ne14,ne,325.52413274948253,113,2197.0078881935215,12,377.47407769427946,69,282.98440084608814,58
300,"(1.3958683, 103.91531983818668)",2184.093332353364,ne17,ne,329.3448904568867,119,1752.1431337999634,16,291.1419281811411,60,460.96790841675585,52
301,"(1.3417329, 103.7881476)",845.9993513656624,dt6,dt,706.8777008306171,156,3904.166975390357,28,1387.0136254090266,112,1990.0069054037206,79
302,"(1.432231, 103.79930106701984)",858.5671523778437,te3,te,610.9488315436843,102,1511.2130600254213,4,314.4449067238424,164,437.88852156865397,136
